date,GSPC,RSP,SP500TR,SPXEW,SPY
2000-01-03,100.0,,100.0,,100.0
2000-01-04,96.16553319215024,,96.16904407185169,,96.08936059349588
2000-01-05,96.35038094440793,,96.36233990202598,,96.26127421859877
2000-01-06,96.44246089433229,,96.47372141877908,,94.71424414263028
2000-01-07,99.0551256664409,,99.08696178378706,,100.21487738083835
2000-01-10,100.16354949291018,,100.1977893805272,,100.558671144095
2000-01-11,98.85516193807281,,98.89167220739107,,99.35539297269673
2000-01-12,98.42154649018275,,98.46412034179029,,98.36699218213684
2000-01-13,99.6193072453843,,99.66235572395699,,99.69916162074153
2000-01-14,100.6823747550784,,100.72573581887028,,101.05287153937495
2000-01-18,99.99450556917186,,100.03896036194723,,100.25782439309927
2000-01-19,100.0467320215932,,100.09540106156317,,101.0743366737681
2000-01-20,99.33686833548609,,99.38565179496607,,99.5272814825878
2000-01-21,99.04756767838572,,99.09595498157614,,99.3123706148003
2000-01-24,96.31052744690493,,96.35834021541605,,96.4976167338303
2000-01-25,96.89463158037782,,96.94272735337506,,97.59348551588988
2000-01-26,96.4864415062894,,96.5371554728791,,96.81994536269379
2000-01-27,96.10643660408272,,96.16405056067254,,96.4331627284898
2000-01-28,93.46765860576343,,93.53182387843391,,93.42501334454921
2000-01-31,95.82468554659353,,95.89083416329879,,95.96046095455216
2000-02-01,96.84309298036551,,96.90976042425945,,96.905939848063
2000-02-02,96.83209573026522,,96.90826054178072,,96.9917920138984
2000-02-03,97.92127646617,,98.00710127285758,,98.45295318055692
2000-02-04,97.88004726384895,,97.96864087173658,,98.04466355327337
2000-02-07,97.87111357097572,,97.9616536143357,,97.89425692125006
2000-02-08,99.07230519977834,,99.16987601886072,,99.22642635985476
2000-02-09,97.01007334687675,,97.12603006410778,,97.14220701765899
2000-02-10,97.36190985408972,,97.47966089242398,,97.33565275105332
2000-02-11,95.32029679657067,,95.44530809628637,,95.35885954167081
2000-02-14,95.51407824170161,,95.64309747681355,,95.91748882707941
2000-02-15,96.34626221839784,,96.47721504747952,,97.00258318325598
2000-02-16,95.35809512529065,,95.50524242460271,,95.57370343556005
2000-02-17,95.39863647520266,,95.54719645442415,,95.07951141201738
2000-02-18,92.50078977200377,,92.64475923685247,,93.0382474538198
2000-02-22,92.91860139137444,,93.0648177871429,,92.80187145163914
2000-02-23,93.50407284122136,,93.65919194746022,,93.89771511848686
2000-02-24,93.00518691047064,,93.16171263410153,,92.006899650999
2000-02-25,91.62600927661246,,91.78816172025546,,91.67383845493895
2000-02-28,92.6354830175112,,92.8105877069998,,93.5969269696521
2000-02-29,93.8978347916084,,94.07575077196695,,94.49935839005464
2000-03-01,94.77535830819177,,94.97530224003789,,95.18694591656792
2000-03-02,94.95196860842928,,95.1541114004177,,95.25138317843385
2000-03-03,96.83553499231031,,97.04212200446489,,97.03480600005759
2000-03-06,95.60616658006997,,95.82090671554089,,96.08936059349588
2000-03-07,93.15567559605347,,93.36799525159157,,94.23076794280963
2000-03-08,93.91706949372889,,94.14118466937195,,94.11263435801163
2000-03-09,96.3215163085612,,96.5536358888953,,96.86290911842926
2000-03-10,95.86660260132359,,96.09761674161507,,96.347268703968
2000-03-13,95.07978332984653,,95.32043983139125,,95.29438879285574
